Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Somalia,SOM,1989,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,19.8587179483333
Somalia,SOM,1988,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.679358975
Somalia,SOM,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,13.5
Somalia,SOM,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,111.8
Somalia,SOM,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.9
Somalia,SOM,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,118.6
Somalia,SOM,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,122.5
Somalia,SOM,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,126.1
Somalia,SOM,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,130.3
Somalia,SOM,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,134.5
Somalia,SOM,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,138.9
Somalia,SOM,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,143.4
Somalia,SOM,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,148.1
Somalia,SOM,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,152.7
Somalia,SOM,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,157.5
Somalia,SOM,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,162.2
Somalia,SOM,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,166.6
Somalia,SOM,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,170.2
Somalia,SOM,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.3
Somalia,SOM,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.8
Somalia,SOM,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,172.9
Somalia,SOM,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,173.1
Somalia,SOM,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,174.1
Somalia,SOM,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,176.6
Somalia,SOM,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,180.4
Somalia,SOM,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,183.8
Somalia,SOM,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,186.4
Somalia,SOM,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,188.6
Somalia,SOM,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,190.3
Somalia,SOM,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,192.5
Somalia,SOM,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,194.8
Somalia,SOM,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,197.6
Somalia,SOM,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,201.1
Somalia,SOM,2021,Population (total),SP.POP.TOTL,17065581
Somalia,SOM,2020,Population (total),SP.POP.TOTL,16537016
Somalia,SOM,2019,Population (total),SP.POP.TOTL,15981300
Somalia,SOM,2018,Population (total),SP.POP.TOTL,15411094
Somalia,SOM,2017,Population (total),SP.POP.TOTL,14864221
Somalia,SOM,2016,Population (total),SP.POP.TOTL,14292847
Somalia,SOM,2015,Population (total),SP.POP.TOTL,13763906
Somalia,SOM,2014,Population (total),SP.POP.TOTL,13309235
Somalia,SOM,2013,Population (total),SP.POP.TOTL,12852485
Somalia,SOM,2012,Population (total),SP.POP.TOTL,12440326
Somalia,SOM,2011,Population (total),SP.POP.TOTL,12216837
Somalia,SOM,2010,Population (total),SP.POP.TOTL,12026649
Somalia,SOM,2009,Population (total),SP.POP.TOTL,11730037
Somalia,SOM,2008,Population (total),SP.POP.TOTL,11444870
Somalia,SOM,2007,Population (total),SP.POP.TOTL,11118092
Somalia,SOM,2006,Population (total),SP.POP.TOTL,10784973
Somalia,SOM,2005,Population (total),SP.POP.TOTL,10467292
Somalia,SOM,2004,Population (total),SP.POP.TOTL,10117354
Somalia,SOM,2003,Population (total),SP.POP.TOTL,9758281
Somalia,SOM,2002,Population (total),SP.POP.TOTL,9411103
Somalia,SOM,2001,Population (total),SP.POP.TOTL,9070747
Somalia,SOM,2000,Population (total),SP.POP.TOTL,8721465
Somalia,SOM,1999,Population (total),SP.POP.TOTL,8384479
Somalia,SOM,1998,Population (total),SP.POP.TOTL,8056862
Somalia,SOM,1997,Population (total),SP.POP.TOTL,7734313
Somalia,SOM,1996,Population (total),SP.POP.TOTL,7472450
Somalia,SOM,1995,Population (total),SP.POP.TOTL,7210930
Somalia,SOM,1994,Population (total),SP.POP.TOTL,6959828
Somalia,SOM,1993,Population (total),SP.POP.TOTL,6620729
Somalia,SOM,1992,Population (total),SP.POP.TOTL,6428141
Somalia,SOM,1991,Population (total),SP.POP.TOTL,6732702
Somalia,SOM,1990,Population (total),SP.POP.TOTL,6999096
Somalia,SOM,1989,Population (total),SP.POP.TOTL,7035378
Somalia,SOM,1988,Population (total),SP.POP.TOTL,7160461
Somalia,SOM,1987,Population (total),SP.POP.TOTL,7158004
Somalia,SOM,1986,Population (total),SP.POP.TOTL,6908579
Somalia,SOM,1985,Population (total),SP.POP.TOTL,6630637
Somalia,SOM,1984,Population (total),SP.POP.TOTL,6369020
Somalia,SOM,1983,Population (total),SP.POP.TOTL,6142513
Somalia,SOM,1982,Population (total),SP.POP.TOTL,5951805
Somalia,SOM,1981,Population (total),SP.POP.TOTL,5934938
Somalia,SOM,1980,Population (total),SP.POP.TOTL,5892224
Somalia,SOM,1979,Population (total),SP.POP.TOTL,5408813
Somalia,SOM,1978,Population (total),SP.POP.TOTL,4777703
Somalia,SOM,1977,Population (total),SP.POP.TOTL,4449505
Somalia,SOM,1976,Population (total),SP.POP.TOTL,4333779
Somalia,SOM,1975,Population (total),SP.POP.TOTL,4228289
Somalia,SOM,1974,Population (total),SP.POP.TOTL,4125823
Somalia,SOM,1973,Population (total),SP.POP.TOTL,4022336
Somalia,SOM,1972,Population (total),SP.POP.TOTL,3918220
Somalia,SOM,1971,Population (total),SP.POP.TOTL,3818389
Somalia,SOM,1970,Population (total),SP.POP.TOTL,3720977
Somalia,SOM,1969,Population (total),SP.POP.TOTL,3625274
Somalia,SOM,1968,Population (total),SP.POP.TOTL,3532420
Somalia,SOM,1967,Population (total),SP.POP.TOTL,3441799
Somalia,SOM,1966,Population (total),SP.POP.TOTL,3353665
Somalia,SOM,1965,Population (total),SP.POP.TOTL,3267593
Somalia,SOM,1964,Population (total),SP.POP.TOTL,3183590
Somalia,SOM,1963,Population (total),SP.POP.TOTL,3102170
Somalia,SOM,1962,Population (total),SP.POP.TOTL,3022827
Somalia,SOM,1961,Population (total),SP.POP.TOTL,2945662
Somalia,SOM,1960,Population (total),SP.POP.TOTL,2870732
Somalia,SOM,2021,Urban population growth (annual %),SP.URB.GROW,4.41681805674587
Somalia,SOM,2020,Urban population growth (annual %),SP.URB.GROW,4.69855775761897
Somalia,SOM,2019,Urban population growth (annual %),SP.URB.GROW,4.92122036199492
Somalia,SOM,2018,Urban population growth (annual %),SP.URB.GROW,4.91117211811994
Somalia,SOM,2017,Urban population growth (annual %),SP.URB.GROW,5.22354690201429
Somalia,SOM,2016,Urban population growth (annual %),SP.URB.GROW,5.08270220064164
Somalia,SOM,2015,Urban population growth (annual %),SP.URB.GROW,4.67661733701472
Somalia,SOM,2014,Urban population growth (annual %),SP.URB.GROW,4.81764620732388
Somalia,SOM,2013,Urban population growth (annual %),SP.URB.GROW,4.59552209593586
Somalia,SOM,2012,Urban population growth (annual %),SP.URB.GROW,3.16462816739075
Somalia,SOM,2011,Urban population growth (annual %),SP.URB.GROW,5.77831792083596
Somalia,SOM,2010,Urban population growth (annual %),SP.URB.GROW,6.82510726297554
Somalia,SOM,2009,Urban population growth (annual %),SP.URB.GROW,6.89868541136301
Somalia,SOM,2008,Urban population growth (annual %),SP.URB.GROW,7.46195781952307
Somalia,SOM,2007,Urban population growth (annual %),SP.URB.GROW,-4.50243193366773
Somalia,SOM,2006,Urban population growth (annual %),SP.URB.GROW,5.13947816162133
Somalia,SOM,2005,Urban population growth (annual %),SP.URB.GROW,5.57182603557635
Somalia,SOM,2004,Urban population growth (annual %),SP.URB.GROW,5.81892739745874
Somalia,SOM,2003,Urban population growth (annual %),SP.URB.GROW,5.85118798833874
Somalia,SOM,2002,Urban population growth (annual %),SP.URB.GROW,4.78700490589674
Somalia,SOM,2001,Urban population growth (annual %),SP.URB.GROW,5.03349010597156
Somalia,SOM,2000,Urban population growth (annual %),SP.URB.GROW,5.05656066455098
Somalia,SOM,1999,Urban population growth (annual %),SP.URB.GROW,5.1083507883636
Somalia,SOM,1998,Urban population growth (annual %),SP.URB.GROW,5.21165321632661
Somalia,SOM,1997,Urban population growth (annual %),SP.URB.GROW,4.57686511309739
Somalia,SOM,1996,Urban population growth (annual %),SP.URB.GROW,4.70155122570513
Somalia,SOM,1995,Urban population growth (annual %),SP.URB.GROW,4.6900761420957
Somalia,SOM,1994,Urban population growth (annual %),SP.URB.GROW,6.14746923492135
Somalia,SOM,1993,Urban population growth (annual %),SP.URB.GROW,4.10481107441169
Somalia,SOM,1992,Urban population growth (annual %),SP.URB.GROW,-3.46290619382108
Somalia,SOM,1991,Urban population growth (annual %),SP.URB.GROW,-2.71056619760098
Somalia,SOM,1990,Urban population growth (annual %),SP.URB.GROW,0.656454432565898
Somalia,SOM,1989,Urban population growth (annual %),SP.URB.GROW,-0.585227333186463
Somalia,SOM,1988,Urban population growth (annual %),SP.URB.GROW,1.22190878881163
Somalia,SOM,1987,Urban population growth (annual %),SP.URB.GROW,4.57902596683967
Somalia,SOM,1986,Urban population growth (annual %),SP.URB.GROW,5.04958872032623
Somalia,SOM,1985,Urban population growth (annual %),SP.URB.GROW,4.9670122164127
Somalia,SOM,1984,Urban population growth (annual %),SP.URB.GROW,4.57152879928863
Somalia,SOM,1983,Urban population growth (annual %),SP.URB.GROW,4.10619186324736
Somalia,SOM,1982,Urban population growth (annual %),SP.URB.GROW,1.23769447683173
Somalia,SOM,1981,Urban population growth (annual %),SP.URB.GROW,1.6817264523222
Somalia,SOM,1980,Urban population growth (annual %),SP.URB.GROW,9.52154436049371
Somalia,SOM,1979,Urban population growth (annual %),SP.URB.GROW,13.3736076824125
Somalia,SOM,1978,Urban population growth (annual %),SP.URB.GROW,8.08512909431881
Somalia,SOM,1977,Urban population growth (annual %),SP.URB.GROW,3.60546081683943
Somalia,SOM,1976,Urban population growth (annual %),SP.URB.GROW,3.43991728549196
Somalia,SOM,1975,Urban population growth (annual %),SP.URB.GROW,4.30571780514042
Somalia,SOM,1974,Urban population growth (annual %),SP.URB.GROW,4.97882480128482
Somalia,SOM,1973,Urban population growth (annual %),SP.URB.GROW,5.07590519868875
Somalia,SOM,1972,Urban population growth (annual %),SP.URB.GROW,5.06156707136154
Somalia,SOM,1971,Urban population growth (annual %),SP.URB.GROW,5.07958032580753
Somalia,SOM,1970,Urban population growth (annual %),SP.URB.GROW,5.11958128081707
Somalia,SOM,1969,Urban population growth (annual %),SP.URB.GROW,5.12231195731313
Somalia,SOM,1968,Urban population growth (annual %),SP.URB.GROW,5.14939747665757
Somalia,SOM,1967,Urban population growth (annual %),SP.URB.GROW,5.16246491754394
Somalia,SOM,1966,Urban population growth (annual %),SP.URB.GROW,5.18599377306211
Somalia,SOM,1965,Urban population growth (annual %),SP.URB.GROW,5.19726974526287
Somalia,SOM,1964,Urban population growth (annual %),SP.URB.GROW,5.36890007578296
Somalia,SOM,1963,Urban population growth (annual %),SP.URB.GROW,5.53015178183666
Somalia,SOM,1962,Urban population growth (annual %),SP.URB.GROW,5.55239098279477
Somalia,SOM,1961,Urban population growth (annual %),SP.URB.GROW,5.55300424346184
Somalia,SOM,2021,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.731
Somalia,SOM,2020,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.141
Somalia,SOM,2019,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.554
Somalia,SOM,2018,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.971
Somalia,SOM,2017,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.391
Somalia,SOM,2016,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.816
Somalia,SOM,2015,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.245
Somalia,SOM,2014,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.679
Somalia,SOM,2013,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.117
Somalia,SOM,2012,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.558
Somalia,SOM,2011,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41
Somalia,SOM,2010,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.31
Somalia,SOM,2009,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.645
Somalia,SOM,2008,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.011
Somalia,SOM,2007,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.404
Somalia,SOM,2006,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.1
Somalia,SOM,2005,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.311
Somalia,SOM,2004,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.531
Somalia,SOM,2003,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.756
Somalia,SOM,2002,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.99
Somalia,SOM,2001,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.617
Somalia,SOM,2000,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.247
Somalia,SOM,1999,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.878
Somalia,SOM,1998,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.511
Somalia,SOM,1997,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.147
Somalia,SOM,1996,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.785
Somalia,SOM,1995,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.425
Somalia,SOM,1994,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.067
Somalia,SOM,1993,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.711
Somalia,SOM,1992,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.359
Somalia,SOM,1991,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.007
Somalia,SOM,1990,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.658
Somalia,SOM,1989,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.312
Somalia,SOM,1988,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.969
Somalia,SOM,1987,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.627
Somalia,SOM,1986,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.333
Somalia,SOM,1985,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.067
Somalia,SOM,1984,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.804
Somalia,SOM,1983,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.541
Somalia,SOM,1982,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.28
Somalia,SOM,1981,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.021
Somalia,SOM,1980,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.763
Somalia,SOM,1979,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.507
Somalia,SOM,1978,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.252
Somalia,SOM,1977,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.999
Somalia,SOM,1976,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.748
Somalia,SOM,1975,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.498
Somalia,SOM,1974,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.03
Somalia,SOM,1973,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.427
Somalia,SOM,1972,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.835
Somalia,SOM,1971,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.251
Somalia,SOM,1970,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.678
Somalia,SOM,1969,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.115
Somalia,SOM,1968,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.563
Somalia,SOM,1967,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.02
Somalia,SOM,1966,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.487
Somalia,SOM,1965,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.964
Somalia,SOM,1964,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.453
Somalia,SOM,1963,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.92
Somalia,SOM,1962,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.372
Somalia,SOM,1961,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.835
Somalia,SOM,1960,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.312
